201000103,HAMILTON,adino,m,04/13/1957 00:00:00,0006,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000104,GRAHAM,adisa,m,04/14/1957 00:00:00,0007,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000139,DIXON,aeneas,m,05/19/1957 00:00:00,0001,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000140,RAMOS,aengus,m,05/20/1957 00:00:00,0002,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000141,REYES,aeolus,m,05/21/1957 00:00:00,0003,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000142,BURNS,aeron (1),m,05/22/1957 00:00:00,0004,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000143,GORDON,aeron (2),f,05/23/1957 00:00:00,0005,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000144,SHAW,aeronwen,f,05/24/1957 00:00:00,0006,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000145,HOLMES,aeronwy,f,05/25/1957 00:00:00,0007,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000154,GRANT,æðelstan,m,06/03/1957 00:00:00,0002,00012347,06/01/2013 00:00:00,12/31/2031 00:00:00,Y
201000155,KNIGHT,æðelþryð,f,06/04/1957 00:00:00,0003,00012347,06/01/2013 00:00:00,12/31/2031 00:00:00,Y
201000156,FERGUSON,afanasi,m,06/05/1957 00:00:00,0004,00012347,06/01/2013 00:00:00,12/31/2031 00:00:00,Y
201000157,ROSE,afanasy,m,06/06/1957 00:00:00,0005,00012347,06/01/2013 00:00:00,12/31/2031 00:00:00,Y
201000158,STONE,afanen,f,06/07/1957 00:00:00,0006,00012347,06/01/2013 00:00:00,12/31/2031 00:00:00,Y
201000167,PIERCE,agamemnon,m,06/16/1957 00:00:00,0001,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000168,BERRY,agape,f,06/17/1957 00:00:00,0002,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000169,MATTHEWS,agapios,m,06/18/1957 00:00:00,0003,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000170,ARNOLD,agata,f,06/19/1957 00:00:00,0004,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000172,WILLIS,agathangelos,f,06/21/1957 00:00:00,0006,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000173,RAY,agathe,f,06/22/1957 00:00:00,0007,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000208,WHEELER,ahtahkakoop,m,07/27/1957 00:00:00,0001,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000209,CHAPMAN,ahura mazda,m,07/28/1957 00:00:00,0002,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000210,OLIVER,ahuva,f,07/29/1957 00:00:00,0003,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000211,MONTGOMERY,ai (1),f,07/30/1957 00:00:00,0004,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000212,RICHARDS,ai (2),f,07/31/1957 00:00:00,0005,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000213,WILLIAMSON,aias,m,08/01/1957 00:00:00,0006,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000214,JOHNSTON,aida,f,08/02/1957 00:00:00,0007,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000223,FERNANDEZ,ailín,m,08/11/1957 00:00:00,0002,00012347,06/01/2013 00:00:00,12/31/2031 00:00:00,Y
201000224,GARZA,ailís,f,08/12/1957 00:00:00,0003,00012347,06/01/2013 00:00:00,12/31/2031 00:00:00,Y
201000225,HARVEY,ailpein,m,08/13/1957 00:00:00,0004,00012347,06/01/2013 00:00:00,12/31/2031 00:00:00,Y
201000226,LITTLE,ailsa,f,08/14/1957 00:00:00,0005,00012347,06/01/2013 00:00:00,12/31/2031 00:00:00,Y
201000227,BURTON,aimé,m,08/15/1957 00:00:00,0006,00012347,06/01/2013 00:00:00,12/31/2031 00:00:00,Y
201000236,DEAN,aino,f,08/24/1957 00:00:00,0001,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000237,GILBERT,ainsley,m,08/25/1957 00:00:00,0002,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000238,GARRETT,ainslie,m,08/26/1957 00:00:00,0003,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000239,ROMERO,aintzane,f,08/27/1957 00:00:00,0004,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000241,LARSON,'aisha,f,08/29/1957 00:00:00,0006,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000242,FRAZIER,aislin,f,08/30/1957 00:00:00,0007,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000277,JIMENEZ,alan,m,10/04/1957 00:00:00,0001,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000278,HORTON,alana,f,10/05/1957 00:00:00,0002,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000279,SHELTON,alanis,f,10/06/1957 00:00:00,0003,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000280,BARRETT,alanna,f,10/07/1957 00:00:00,0004,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000281,OBRIEN,alannah,f,10/08/1957 00:00:00,0005,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000282,CASTRO,alannis,f,10/09/1957 00:00:00,0006,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000283,SUTTON,alaois,m,10/10/1957 00:00:00,0007,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000292,LAMBERT,alberic,m,10/19/1957 00:00:00,0002,00012347,06/01/2013 00:00:00,12/31/2031 00:00:00,Y
201000293,FLETCHER,albert,m,10/20/1957 00:00:00,0003,00012347,06/01/2013 00:00:00,12/31/2031 00:00:00,Y
201000294,WATTS,alberta,f,10/21/1957 00:00:00,0004,00012347,06/01/2013 00:00:00,12/31/2031 00:00:00,Y
201000295,BATES,albertina,f,10/22/1957 00:00:00,0005,00012347,06/01/2013 00:00:00,12/31/2031 00:00:00,Y
201000296,HALE,albertine,f,10/23/1957 00:00:00,0006,00012347,06/01/2013 00:00:00,12/31/2031 00:00:00,Y
201000305,VAUGHN,aldo,m,11/01/1957 00:00:00,0001,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000306,PARKS,aldous,m,11/02/1957 00:00:00,0002,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000307,DAWSON,aldrick,m,11/03/1957 00:00:00,0003,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000308,SANTIAGO,alea,f,11/04/1957 00:00:00,0004,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000310,HARDY,alec,m,11/06/1957 00:00:00,0006,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000311,LOVE,alechjo,m,11/07/1957 00:00:00,0007,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000346,BURGESS,alexandria,f,12/12/1957 00:00:00,0001,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000347,SANTOS,alexandrie,f,12/13/1957 00:00:00,0002,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000348,TATE,alexandrina,f,12/14/1957 00:00:00,0003,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000349,CROSS,alexandros,m,12/15/1957 00:00:00,0004,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000350,GARNER,alexandru,m,12/16/1957 00:00:00,0005,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000351,MANN,alexei,m,12/17/1957 00:00:00,0006,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000352,MACK,alexej,m,12/18/1957 00:00:00,0007,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000361,GLOVER,alfhild,f,12/27/1957 00:00:00,0002,00012347,06/01/2013 00:00:00,12/31/2031 00:00:00,Y
201000362,MANNING,alfons,m,12/28/1957 00:00:00,0003,00012347,06/01/2013 00:00:00,12/31/2031 00:00:00,Y
201000363,COHEN,alfonsina,f,12/29/1957 00:00:00,0004,00012347,06/01/2013 00:00:00,12/31/2031 00:00:00,Y
201000364,HARMON,alfonso,m,12/30/1957 00:00:00,0005,00012347,06/01/2013 00:00:00,12/31/2031 00:00:00,Y
201000365,RODGERS,alfréd,m,12/31/1957 00:00:00,0006,00012347,06/01/2013 00:00:00,12/31/2031 00:00:00,Y
201000374,STRICKLAND,alia,f,01/09/1958 00:00:00,0001,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000375,TOWNSEND,aliah,f,01/10/1958 00:00:00,0002,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000376,POTTER,alice,f,01/11/1958 00:00:00,0003,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000377,GOODWIN,alicia,f,01/12/1958 00:00:00,0004,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000379,ROWE,aliisa,f,01/14/1958 00:00:00,0006,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000380,HAMPTON,alin,m,01/15/1958 00:00:00,0007,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000415,TYLER,aloisia,f,02/19/1958 00:00:00,0001,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000416,GROSS,aloisio,m,02/20/1958 00:00:00,0002,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000417,FITZGERALD,alojz,m,02/21/1958 00:00:00,0003,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000418,STOKES,alon,m,02/22/1958 00:00:00,0004,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000419,DOYLE,alondra,f,02/23/1958 00:00:00,0005,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000420,SHERMAN,alonso,m,02/24/1958 00:00:00,0006,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000421,SAUNDERS,alonzo,m,02/25/1958 00:00:00,0007,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000430,NUNEZ,alphonsus,m,03/06/1958 00:00:00,0002,00012347,06/01/2013 00:00:00,12/31/2031 00:00:00,Y
201000431,BALLARD,alphonzo,m,03/07/1958 00:00:00,0003,00012347,06/01/2013 00:00:00,12/31/2031 00:00:00,Y
201000432,SCHWARTZ,alpin,m,03/08/1958 00:00:00,0004,00012347,06/01/2013 00:00:00,12/31/2031 00:00:00,Y
201000433,MCBRIDE,alta,f,03/09/1958 00:00:00,0005,00012347,06/01/2013 00:00:00,12/31/2031 00:00:00,Y
201000434,HOUSTON,altan,m,03/10/1958 00:00:00,0006,00012347,06/01/2013 00:00:00,12/31/2031 00:00:00,Y
201000443,BUCHANAN,alvar,m,03/19/1958 00:00:00,0001,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000444,MORAN,álvaro,m,03/20/1958 00:00:00,0002,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000445,COPELAND,alvena,f,03/21/1958 00:00:00,0003,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000446,ROY,alvilda,f,03/22/1958 00:00:00,0004,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000448,BRADY,alvina,f,03/24/1958 00:00:00,0006,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000449,MCCORMICK,alvis,m,03/25/1958 00:00:00,0007,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000484,SINGLETON,amarante,f,04/29/1958 00:00:00,0001,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000485,WILKINS,amardad,m,04/30/1958 00:00:00,0002,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000486,CAIN,amariah,m,05/01/1958 00:00:00,0003,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000487,BRYAN,amaryllis,f,05/02/1958 00:00:00,0004,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000488,UNDERWOOD,amaterasu,f,05/03/1958 00:00:00,0005,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000489,HOGAN,amato,m,05/04/1958 00:00:00,0006,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000490,MCKENZIE,amaury,m,05/05/1958 00:00:00,0007,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000499,SUMMERS,ambrosia,f,05/14/1958 00:00:00,0002,00012347,06/01/2013 00:00:00,12/31/2031 00:00:00,Y
201000500,ATKINS,ambrosine,f,05/15/1958 00:00:00,0003,00012347,06/01/2013 00:00:00,12/31/2031 00:00:00,Y
201000501,WILCOX,ambrosio,m,05/16/1958 00:00:00,0004,00012347,06/01/2013 00:00:00,12/31/2031 00:00:00,Y
201000502,PITTS,ambrus,m,05/17/1958 00:00:00,0005,00012347,06/01/2013 00:00:00,12/31/2031 00:00:00,Y
201000503,CONLEY,amedea,f,05/18/1958 00:00:00,0006,00012347,06/01/2013 00:00:00,12/31/2031 00:00:00,Y
201000512,CLAY,america,f,05/27/1958 00:00:00,0001,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000513,AYALA,americo,m,05/28/1958 00:00:00,0002,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000514,SAWYER,amerigo,m,05/29/1958 00:00:00,0003,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000515,ROMAN,amethyst,f,05/30/1958 00:00:00,0004,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000517,DICKERSON,amhlaoibh,m,06/01/1958 00:00:00,0006,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000518,HODGE,ami,f,06/02/1958 00:00:00,0007,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000553,MCCLAIN,anakin,m,07/07/1958 00:00:00,0001,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000554,FISCHER,anakoni,m,07/08/1958 00:00:00,0002,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000555,WALL,anan (1),m,07/09/1958 00:00:00,0003,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000556,SMALL,anan (2),m,07/10/1958 00:00:00,0004,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000557,MELTON,anand,m,07/11/1958 00:00:00,0005,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000558,HENSLEY,ananda,f,07/12/1958 00:00:00,0006,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000559,BOND,anani,m,07/13/1958 00:00:00,0007,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000568,MOSLEY,anastacia,f,07/22/1958 00:00:00,0002,00012347,06/01/2013 00:00:00,12/31/2031 00:00:00,Y
201000569,SHEPHERD,anastas,m,07/23/1958 00:00:00,0003,00012347,06/01/2013 00:00:00,12/31/2031 00:00:00,Y
201000570,LARSEN,anastasia,f,07/24/1958 00:00:00,0004,00012347,06/01/2013 00:00:00,12/31/2031 00:00:00,Y
201000571,HOOVER,anastasie,f,07/25/1958 00:00:00,0005,00012347,06/01/2013 00:00:00,12/31/2031 00:00:00,Y
201000572,BEASLEY,anastasio,m,07/26/1958 00:00:00,0006,00012347,06/01/2013 00:00:00,12/31/2031 00:00:00,Y
201000581,HORN,anatoli,m,08/04/1958 00:00:00,0001,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000582,SAVAGE,anatolius,m,08/05/1958 00:00:00,0002,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000583,OLSEN,anatoly,m,08/06/1958 00:00:00,0003,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000584,SCHROEDER,anatu,f,08/07/1958 00:00:00,0004,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000586,WOODARD,anca,f,08/09/1958 00:00:00,0006,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000587,MUELLER,anchjo,m,08/10/1958 00:00:00,0007,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000622,GOLDEN,andy,m,09/14/1958 00:00:00,0001,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000623,MONTOYA,ane,f,09/15/1958 00:00:00,0002,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000624,HARDIN,aneirin,m,09/16/1958 00:00:00,0003,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000625,GUERRA,anelie,f,09/17/1958 00:00:00,0004,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000626,MCDOWELL,anemone,f,09/18/1958 00:00:00,0005,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000627,CAREY,aneurin,m,09/19/1958 00:00:00,0006,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000628,STAFFORD,anfisa,f,09/20/1958 00:00:00,0007,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000637,DECKER,angeline,f,09/29/1958 00:00:00,0002,00012347,06/01/2013 00:00:00,12/31/2031 00:00:00,Y
201000638,HOBBS,angelique,f,09/30/1958 00:00:00,0003,00012347,06/01/2013 00:00:00,12/31/2031 00:00:00,Y
201000639,PRESTON,angelita,f,10/01/1958 00:00:00,0004,00012347,06/01/2013 00:00:00,12/31/2031 00:00:00,Y
201000640,TANNER,angelle,f,10/02/1958 00:00:00,0005,00012347,06/01/2013 00:00:00,12/31/2031 00:00:00,Y
201000641,KNOX,angelo,m,10/03/1958 00:00:00,0006,00012347,06/01/2013 00:00:00,12/31/2031 00:00:00,Y
201000650,SWEENEY,anica,f,10/12/1958 00:00:00,0001,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000651,STRONG,anicetus,m,10/13/1958 00:00:00,0002,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000652,PRINCE,aniela,f,10/14/1958 00:00:00,0003,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000653,MCCLURE,anika,f,10/15/1958 00:00:00,0004,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000655,WALTER,anikó,f,10/17/1958 00:00:00,0006,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000656,ROTH,anima (1),f,10/18/1958 00:00:00,0007,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000691,NOBLE,annikki,f,11/22/1958 00:00:00,0001,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000692,FOLEY,annis,f,11/23/1958 00:00:00,0002,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000693,BARTLETT,annmarie,f,11/24/1958 00:00:00,0003,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000694,MERCADO,annunciata,f,11/25/1958 00:00:00,0004,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000695,LANDRY,annunziata,f,11/26/1958 00:00:00,0005,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000696,DURHAM,annuska,f,11/27/1958 00:00:00,0006,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000697,WALLS,anona,f,11/28/1958 00:00:00,0007,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000706,RUSH,anselmo,m,12/07/1958 00:00:00,0002,00012347,06/01/2013 00:00:00,12/31/2031 00:00:00,Y
201000707,ESTES,ansgar,m,12/08/1958 00:00:00,0003,00012347,06/01/2013 00:00:00,12/31/2031 00:00:00,Y
201000708,DODSON,anshel,m,12/09/1958 00:00:00,0004,00012347,06/01/2013 00:00:00,12/31/2031 00:00:00,Y
201000709,MORSE,anson,m,12/10/1958 00:00:00,0005,00012347,06/01/2013 00:00:00,12/31/2031 00:00:00,Y
201000710,SHEPPARD,antal,m,12/11/1958 00:00:00,0006,00012347,06/01/2013 00:00:00,12/31/2031 00:00:00,Y
201000719,BLEVINS,antipater,m,12/20/1958 00:00:00,0001,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000720,CHEN,antje,f,12/21/1958 00:00:00,0002,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000721,KERR,anto,m,12/22/1958 00:00:00,0003,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000722,MCCONNELL,antoine,m,12/23/1958 00:00:00,0004,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000724,HARDING,anton,m,12/25/1958 00:00:00,0006,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000725,ASHLEY,antonella,f,12/26/1958 00:00:00,0007,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000760,DOTSON,aphrodisios,m,01/30/1959 00:00:00,0001,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000761,MAYS,aphrodite,f,01/31/1959 00:00:00,0002,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000762,ROACH,apikalia,f,02/01/1959 00:00:00,0003,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000763,CHURCH,apolinar,m,02/02/1959 00:00:00,0004,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000764,CHAN,apollinaire,m,02/03/1959 00:00:00,0005,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000765,RICHMOND,apollinaris,m,02/04/1959 00:00:00,0006,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000766,MEADOWS,apollinariya,f,02/05/1959 00:00:00,0007,00012345,01/01/2014 00:00:00,12/31/2026 00:00:00,Y
201000775,AVERY,apphia,f,02/14/1959 00:00:00,0002,00012347,06/01/2013 00:00:00,12/31/2031 00:00:00,Y
201000776,HENDRICKS,appius,m,02/15/1959 00:00:00,0003,00012347,06/01/2013 00:00:00,12/31/2031 00:00:00,Y
201000777,HORNE,april,f,02/16/1959 00:00:00,0004,00012347,06/01/2013 00:00:00,12/31/2031 00:00:00,Y
201000778,SHEPARD,aquila,m,02/17/1959 00:00:00,0005,00012347,06/01/2013 00:00:00,12/31/2031 00:00:00,Y
201000779,HEBERT,arabella,f,02/18/1959 00:00:00,0006,00012347,06/01/2013 00:00:00,12/31/2031 00:00:00,Y
201000788,TERRELL,aranrhod,f,02/27/1959 00:00:00,0001,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000789,MORIN,arantxa,f,02/28/1959 00:00:00,0002,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
201000790,GILLESPIE,aras,m,03/01/1959 00:00:00,0003,00012349,12/01/2012 00:00:00,12/31/2026 00:00:00,Y
